City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
287,Lisakovsk,KZ,2022-02-06 01:56:36,52.5369,62.4936,15.22,86,100,8.43
288,Nuuk,GL,2022-02-06 01:56:38,64.1835,-51.7216,5.88,84,100,4.0
289,Namibe,AO,2022-02-06 01:56:38,-15.1961,12.1522,72.23,67,85,8.86
290,Bathsheba,BB,2022-02-06 01:56:38,13.2167,-59.5167,79.41,69,20,12.66
291,Bafq,IR,2022-02-06 01:56:39,31.6128,55.4107,44.15,33,0,3.38
292,Mount Gambier,AU,2022-02-06 01:56:40,-37.8333,140.7667,85.91,25,40,13.8
293,Ossipee,US,2022-02-06 01:56:40,43.6854,-71.1167,9.57,95,8,4.59
294,Karakol,KG,2022-02-06 01:56:42,42.4907,78.3936,9.16,52,12,7.47
295,Kruisfontein,ZA,2022-02-06 01:56:14,-34.0033,24.7314,66.88,91,22,11.14
296,Lasa,IT,2022-02-06 01:56:43,46.6166,10.7002,29.35,42,3,3.29
297,Pisco,PE,2022-02-06 01:56:44,-13.7,-76.2167,68.05,88,0,5.75
298,Alugan,PH,2022-02-06 01:56:45,12.2188,125.4808,81.43,72,100,18.92
299,Svetlyy,RU,2022-02-06 01:56:46,54.675,20.1347,37.45,82,99,20.11
300,Liyang,CN,2022-02-06 01:56:46,29.7057,118.2862,40.87,56,100,4.9
301,Gladstone,AU,2022-02-06 01:56:46,-23.85,151.25,84.13,42,75,16.11
302,Krasnogorsk,RU,2022-02-06 01:56:47,55.8225,37.3181,14.25,85,100,6.71
303,Karoi,ZW,2022-02-06 01:56:47,-16.8099,29.6925,62.74,97,100,7.54
304,Lebu,CL,2022-02-06 01:56:47,-37.6167,-73.65,58.46,82,0,17.25
305,Dakar,SN,2022-02-06 01:56:48,14.6937,-17.4441,69.93,94,0,6.91
306,Severo-Yeniseyskiy,RU,2022-02-06 01:56:48,60.3725,93.0408,3.79,98,100,4.36
307,Udachnyy,RU,2022-02-06 01:56:49,66.4167,112.4,-29.09,100,90,1.72
308,Taksimo,RU,2022-02-06 01:56:50,56.3444,114.8794,-10.46,89,65,1.07
309,Yuanping,CN,2022-02-06 01:56:51,38.7153,112.7575,26.94,27,100,4.07
310,Coffs Harbour,AU,2022-02-06 01:56:51,-30.3,153.1333,76.96,67,75,20.71
311,Harper,LR,2022-02-06 01:56:51,4.375,-7.7169,78.98,86,44,5.75
312,Henties Bay,NA,2022-02-06 01:56:52,-22.116,14.2845,67.86,80,97,0.81
313,Keokuk,US,2022-02-06 01:56:52,40.3973,-91.3849,28.96,50,40,12.66
314,Warrington,GB,2022-02-06 01:56:52,53.3925,-2.5802,50.9,83,100,10.0
315,Saint-Leu,RE,2022-02-06 01:56:53,-21.15,55.2833,77.86,76,100,5.5
316,Chebenki,RU,2022-02-06 01:56:53,51.9337,55.7077,19.15,91,100,8.48
317,Touros,BR,2022-02-06 01:56:53,-5.1989,-35.4608,81.5,71,22,11.32
318,Liverpool,GB,2022-02-06 01:56:54,53.4106,-2.9779,50.77,80,100,14.0
319,Maromitsa,RU,2022-02-06 01:56:55,59.8683,48.0123,11.19,97,100,5.53
320,Santa Cruz,BO,2022-02-06 01:54:44,-17.8,-63.1667,69.26,100,100,4.61
321,Pierre,US,2022-02-06 01:52:38,44.3683,-100.351,39.85,53,20,8.01
322,Vilhena,BR,2022-02-06 01:57:56,-12.7406,-60.1458,68.58,96,6,2.26
323,Saint-Francois,FR,2022-02-06 01:57:57,46.4154,3.9054,37.42,92,0,6.91
324,Labrea,BR,2022-02-06 01:57:57,-7.2586,-64.7981,70.74,98,98,1.81
325,Kudahuvadhoo,MV,2022-02-06 01:57:58,2.6708,72.8944,81.07,70,6,10.09
326,Nongstoin,IN,2022-02-06 01:57:58,25.5167,91.2667,43.95,70,0,1.99
327,Batemans Bay,AU,2022-02-06 01:57:59,-35.7167,150.1833,71.2,58,54,12.06
328,Mantua,IT,2022-02-06 01:58:00,45.1667,10.7833,41.43,84,0,2.08
329,Ruteng,ID,2022-02-06 01:58:00,-8.6136,120.4721,75.67,59,14,1.66
330,Coquimbo,CL,2022-02-06 01:54:08,-29.9533,-71.3436,62.33,88,75,6.91
331,Sanchursk,RU,2022-02-06 01:58:00,56.9413,47.2499,18.48,97,100,2.73
332,Lubango,AO,2022-02-06 01:55:19,-14.9172,13.4925,58.5,51,97,3.02
333,Lodja,CD,2022-02-06 01:58:01,-3.4833,23.4333,68.58,88,94,1.68
334,Zhigansk,RU,2022-02-06 01:58:01,66.7697,123.3711,-24.52,98,100,5.55
335,Sao Paulo De Olivenca,BR,2022-02-06 01:58:02,-3.3783,-68.8725,70.34,98,100,2.68
336,Zabaykalsk,RU,2022-02-06 01:58:02,49.6333,117.3167,-0.98,89,94,6.91
337,Galle,LK,2022-02-06 01:58:03,6.0367,80.217,75.79,84,46,3.85
338,Onega,RU,2022-02-06 01:58:04,63.9061,38.1404,8.2,88,65,13.76
339,Yatou,CN,2022-02-06 01:58:04,37.15,122.3833,33.35,41,100,13.58
340,Kamenka,RU,2022-02-06 01:58:05,51.3223,42.7678,-8.59,100,98,4.54
341,Bardiyah,LY,2022-02-06 01:58:05,31.7561,25.0865,53.17,71,2,16.69
342,Ambon,ID,2022-02-06 01:58:06,-3.6954,128.1814,89.74,58,40,5.75
343,Sobolevo,RU,2022-02-06 01:58:06,54.4299,31.8996,29.52,94,97,13.2
344,Hutchinson,US,2022-02-06 01:55:57,38.0608,-97.9298,35.58,67,3,5.01
345,Meadow Lake,US,2022-02-06 01:58:06,34.8014,-106.5436,37.31,66,0,2.17
346,Florianopolis,BR,2022-02-06 01:53:38,-27.6146,-48.5012,76.69,86,75,5.75
347,Andenes,NO,2022-02-06 01:58:07,69.3143,16.1194,33.78,93,75,24.16
348,Suleja,NG,2022-02-06 01:58:07,9.1758,7.1808,70.79,19,3,5.68
349,Alice Springs,AU,2022-02-06 01:58:08,-23.7,133.8833,80.15,29,0,9.22
350,Krasnovishersk,RU,2022-02-06 01:58:08,60.4078,57.082,-2.78,99,44,3.27
351,Dosso,NE,2022-02-06 01:58:08,13.049,3.1937,63.7,16,2,10.87
352,Muisne,EC,2022-02-06 01:54:30,0.6,-80.0333,76.15,85,93,2.89
353,San Cristobal,VE,2022-02-06 01:58:09,7.7669,-72.225,71.78,92,33,1.43
354,Chapais,CA,2022-02-06 01:58:10,49.7834,-74.8492,-9.62,100,31,2.15
355,Robertsport,LR,2022-02-06 01:58:10,6.7533,-11.3686,79.2,85,11,5.57
356,Barroquinha,BR,2022-02-06 01:58:10,-3.0189,-41.1361,82.18,97,31,4.54
357,Basco,PH,2022-02-06 01:58:11,20.4487,121.9702,72.59,74,100,29.73
358,Bagotville,AU,2022-02-06 01:58:11,-28.9833,153.4167,75.22,74,79,18.88
359,Sardulgarh,IN,2022-02-06 01:58:12,29.7,75.25,46.13,83,61,3.53
360,Baisha,CN,2022-02-06 01:58:13,26.5222,110.9311,41.7,86,100,1.34
361,Lavrentiya,RU,2022-02-06 01:58:13,65.5833,-171.0,-15.23,95,25,10.58
362,Tabou,CI,2022-02-06 01:58:13,4.423,-7.3528,78.96,86,28,5.59
363,Oktyabrskoye,RU,2022-02-06 01:53:44,43.0645,44.7417,12.34,92,6,6.71
364,Falam,MM,2022-02-06 01:59:14,22.9167,93.6833,47.08,79,16,4.41
365,Tonj,SS,2022-02-06 01:59:14,7.2737,28.6822,71.51,19,96,6.89
366,Maldonado,UY,2022-02-06 01:59:15,-34.6667,-54.9167,66.22,86,93,10.71
367,Saurimo,AO,2022-02-06 01:59:15,-9.6608,20.3916,61.84,95,97,3.0
368,San Jose De Las Lajas,CU,2022-02-06 01:59:16,22.9614,-82.1511,72.23,75,99,9.37
369,Kargasok,RU,2022-02-06 01:59:16,59.0556,80.8572,17.35,90,100,7.23
370,Staraya Russa,RU,2022-02-06 01:59:16,57.9944,31.3608,24.94,97,100,4.85
371,Clyde River,CA,2022-02-06 01:59:17,70.4692,-68.5914,-27.17,68,100,3.44
372,Altamira,BR,2022-02-06 01:59:17,-3.2033,-52.2064,72.63,98,100,2.19
373,Qasigiannguit,GL,2022-02-06 01:59:17,68.8193,-51.1922,-11.15,78,100,6.71
374,Fairbanks,US,2022-02-06 01:56:35,64.8378,-147.7164,11.1,81,100,0.0
375,Shenkursk,RU,2022-02-06 01:59:18,62.1091,42.896,4.82,97,99,4.63
376,Payo,ID,2022-02-06 01:59:19,-3.7508,103.6372,77.23,87,100,3.58
377,Palu,ID,2022-02-06 01:59:20,-0.8917,119.8707,88.57,60,99,2.39
378,Northam,GB,2022-02-06 01:59:20,51.0333,-4.2167,51.03,95,100,32.28
379,Kurayoshi,JP,2022-02-06 01:59:21,35.4333,133.8167,35.51,66,100,19.42
380,Port Hardy,CA,2022-02-06 01:59:21,50.6996,-127.4199,44.78,81,75,8.05
381,Kemptville,CA,2022-02-06 01:59:22,45.0168,-75.641,1.33,85,78,1.14
382,Thinadhoo,MV,2022-02-06 01:59:23,0.5333,72.9333,81.72,71,10,7.61
383,Cabedelo,BR,2022-02-06 01:59:23,-6.9811,-34.8339,79.47,72,67,9.55
384,Wasilla,US,2022-02-06 01:59:24,61.5814,-149.4394,30.36,73,100,1.99
385,Sao Filipe,CV,2022-02-06 01:59:25,14.8961,-24.4956,73.08,73,0,9.24
386,Miri,MY,2022-02-06 01:59:25,4.4148,114.0089,82.54,83,40,4.61
387,Preili,LV,2022-02-06 01:59:25,56.2944,26.7246,31.55,97,100,10.4
388,New London,US,2022-02-06 01:55:05,41.4834,-72.0662,21.29,60,0,3.0
389,Tual,ID,2022-02-06 01:59:26,-5.6667,132.75,83.3,74,77,8.34
390,Bandarbeyla,SO,2022-02-06 01:59:26,9.4942,50.8122,73.35,76,10,7.54
391,Ascension,US,2022-02-06 01:59:27,30.2169,-90.9001,42.28,71,0,0.0
392,Vanavara,RU,2022-02-06 01:59:27,60.34,102.2797,12.92,92,99,9.53
393,Ruwi,OM,2022-02-06 01:59:27,23.5996,58.5507,73.74,41,0,4.23
394,Mount Isa,AU,2022-02-06 01:59:29,-20.7333,139.5,91.17,33,10,8.05
395,Orcotuna,PE,2022-02-06 01:59:29,-11.9667,-75.3333,50.86,85,99,2.51
396,Kirakira,SB,2022-02-06 01:59:29,-10.4544,161.9205,85.26,74,100,8.55
397,La Ronge,CA,2022-02-06 01:59:30,55.1001,-105.2842,-3.75,71,100,2.3
398,Kurilsk,RU,2022-02-06 01:59:30,45.2333,147.8833,23.23,85,100,15.1
399,Menongue,AO,2022-02-06 01:59:31,-14.6585,17.691,59.99,94,100,6.73
400,Tasiilaq,GL,2022-02-06 01:59:33,65.6145,-37.6368,11.23,54,93,7.43
401,Columbia,US,2022-02-06 01:58:29,34.0007,-81.0348,41.16,53,0,8.57
402,Ola,RU,2022-02-06 01:59:33,59.5833,151.2833,12.15,70,36,11.32
403,Mogadishu,SO,2022-02-06 01:59:34,2.0371,45.3438,76.66,81,100,13.71
404,Salamanca,ES,2022-02-06 01:59:34,40.8333,-6.0,32.0,80,0,6.98
405,Porto Belo,BR,2022-02-06 01:59:34,-27.1578,-48.5531,79.25,90,99,4.72
406,Wukari,NG,2022-02-06 01:59:35,7.85,9.7833,71.53,20,0,7.23
407,Solnechnyy,RU,2022-02-06 02:00:36,50.7214,136.6319,7.48,87,100,2.71
408,Evensk,RU,2022-02-06 02:00:37,61.95,159.2333,17.13,47,24,19.01
409,Hue,VN,2022-02-06 01:58:18,16.4667,107.6,62.71,100,75,4.61
410,Byron Bay,AU,2022-02-06 02:00:40,-28.65,153.6167,76.05,68,91,20.04
411,Nantucket,US,2022-02-06 01:59:06,41.2835,-70.0995,24.1,66,15,26.35
412,Grand Gaube,MU,2022-02-06 02:00:40,-20.0064,57.6608,79.38,78,100,7.0
413,Liberal,US,2022-02-06 02:00:41,37.0431,-100.921,32.5,84,0,6.71
414,Hirtshals,DK,2022-02-06 02:00:41,57.5881,9.9592,39.02,75,100,22.1
415,Paralimni,CY,2022-02-06 02:00:41,35.0375,33.9833,52.43,78,0,3.0
416,Awbari,LY,2022-02-06 02:00:42,26.5921,12.7805,50.79,34,9,8.03
417,Linden,GY,2022-02-06 02:00:42,6.0,-58.3,72.81,98,100,2.59
418,Ahipara,NZ,2022-02-06 02:00:43,-35.1667,173.1667,75.24,84,100,5.95
419,Zhangjiakou,CN,2022-02-06 01:56:24,40.81,114.8794,15.67,50,25,4.25
420,Kawalu,ID,2022-02-06 02:00:43,-7.3817,108.2082,80.71,79,59,1.86
421,Benghazi,LY,2022-02-06 02:00:23,32.1167,20.0667,59.4,68,13,8.99
422,Mahajanga,MG,2022-02-06 02:00:47,-15.7167,46.3167,79.88,81,98,9.71
423,Taoudenni,ML,2022-02-06 02:00:48,22.6783,-3.9836,67.35,11,100,8.77
424,Oranjestad,AW,2022-02-06 02:00:48,12.524,-70.027,79.02,74,0,18.54
425,Marfino,RU,2022-02-06 02:00:49,55.7028,37.3822,14.14,85,75,6.71
426,Mankato,US,2022-02-06 01:56:00,44.1636,-93.9994,29.79,88,0,8.05
427,Catalina,US,2022-02-06 02:00:49,32.5056,-110.9211,55.33,20,10,5.73
428,Kijang,KR,2022-02-06 02:00:50,35.2442,129.2139,31.51,40,100,12.17
429,Vestmannaeyjar,IS,2022-02-06 02:00:50,63.4427,-20.2734,28.18,73,100,21.94
430,Savannah Bight,HN,2022-02-06 02:00:50,16.45,-85.85,77.63,75,13,10.25
431,Santander,ES,2022-02-06 02:00:52,43.4647,-3.8044,43.47,60,0,3.0
432,The Valley,AI,2022-02-06 02:00:52,18.217,-63.0578,77.09,73,95,20.07
433,Souillac,MU,2022-02-06 02:00:53,-20.5167,57.5167,79.36,81,100,14.05
434,Grindavik,IS,2022-02-06 01:58:10,63.8424,-22.4338,28.35,93,75,13.8
435,Namatanai,PG,2022-02-06 02:00:53,-3.6667,152.4333,86.34,63,56,11.59
436,Santa Maria,BR,2022-02-06 02:00:44,-29.6842,-53.8069,73.26,52,68,5.06
437,Mayumba,GA,2022-02-06 02:00:54,-3.432,10.6554,76.78,86,99,3.94
438,Hami,CN,2022-02-06 02:00:54,42.8,93.45,26.85,28,100,10.76
439,Salekhard,RU,2022-02-06 02:00:55,66.53,66.6019,-23.15,100,87,1.05
440,Kismayo,SO,2022-02-06 02:00:55,-0.3582,42.5454,76.71,82,88,11.3
441,Vila Frescainha,PT,2022-02-06 02:00:55,41.5385,-8.6397,49.48,78,0,5.61
442,Azle,US,2022-02-06 02:00:56,32.8951,-97.5459,39.63,92,5,8.03
443,Mongoumba,CF,2022-02-06 02:00:56,3.6415,18.5936,69.58,28,100,3.33
444,Murud,IN,2022-02-06 02:00:57,18.3258,72.965,65.95,71,18,5.01
445,Sao Joao Da Barra,BR,2022-02-06 01:56:16,-21.6403,-41.0511,77.04,85,2,24.09
446,Matagami,CA,2022-02-06 02:00:58,49.7502,-77.6328,-15.83,99,19,4.09
447,Yabrud,SY,2022-02-06 02:00:59,33.9674,36.6574,30.58,80,15,3.0
448,Sale,MA,2022-02-06 02:01:01,34.0389,-6.8166,53.64,100,40,0.0
449,Stonewall,CA,2022-02-06 02:01:01,50.1344,-97.3268,5.76,97,100,6.15
450,Qaqortoq,GL,2022-02-06 02:00:25,60.7167,-46.0333,0.1,74,100,4.83
451,Lubumbashi,CD,2022-02-06 02:01:02,-11.6609,27.4794,61.2,97,98,3.85
452,Kodinsk,RU,2022-02-06 02:01:02,58.6881,99.1844,14.76,92,100,8.7
453,Nizwa,OM,2022-02-06 02:02:03,22.9333,57.5333,63.82,36,1,0.98
454,Mana,GF,2022-02-06 02:02:06,5.6592,-53.7767,76.82,89,100,8.77
455,Chardara,KZ,2022-02-06 02:02:07,41.2547,67.9692,47.35,78,100,18.68
456,Vitim,RU,2022-02-06 02:02:07,59.4511,112.5578,10.96,95,100,6.22
457,Lampazos De Naranjo,MX,2022-02-06 02:01:07,27.0167,-100.5167,46.58,34,9,9.48
458,Lerwick,GB,2022-02-06 02:02:09,60.1545,-1.1494,37.4,56,99,33.2
459,Kungurtug,RU,2022-02-06 02:02:10,50.5994,97.5228,-10.03,91,42,1.19
460,Tuatapere,NZ,2022-02-06 02:02:10,-46.1333,167.6833,58.82,50,49,6.67
461,Vostok,RU,2022-02-06 02:02:10,46.4856,135.8833,-0.08,86,100,4.12
462,Anadyr,RU,2022-02-06 02:01:10,64.75,177.4833,-7.1,77,0,6.71
463,Tutoia,BR,2022-02-06 02:02:11,-2.7619,-42.2744,80.06,82,100,12.24
464,Kormilovka,RU,2022-02-06 02:02:11,55.0026,74.1028,1.15,85,100,7.45
465,Cockburn Town,TC,2022-02-06 01:59:20,21.4612,-71.1419,75.16,57,40,8.05
466,Muriwai Beach,NZ,2022-02-06 01:58:16,-36.8167,174.45,75.47,89,100,4.59
467,Chaiyaphum,TH,2022-02-06 02:02:12,15.75,102.0,75.92,56,99,12.86
468,Vigeland,NO,2022-02-06 02:02:12,58.0844,7.305,41.05,77,39,18.66
469,Saint-Joseph,RE,2022-02-06 02:02:13,-21.3667,55.6167,77.38,80,99,13.94
470,Alta Floresta,BR,2022-02-06 01:57:22,-9.8756,-56.0861,72.03,95,67,1.52
471,San Juan De Los Lagos,MX,2022-02-06 02:02:14,21.25,-102.3,62.2,33,12,4.07
472,Senno,RU,2022-02-06 02:02:14,59.5336,33.9167,19.26,95,100,7.87
473,Papayal,PE,2022-02-06 02:02:15,-4.0761,-80.7361,74.44,74,79,2.68
474,Takoradi,GH,2022-02-06 02:02:15,4.8845,-1.7554,79.39,86,4,6.44
475,Urucara,BR,2022-02-06 02:02:15,-2.5364,-57.76,73.69,99,84,0.81
476,Tromso,NO,2022-02-06 02:02:16,69.6496,18.957,33.82,60,40,28.77
477,Verkhnetulomskiy,RU,2022-02-06 02:02:16,68.6073,31.7962,15.93,84,100,9.64
478,Ostrovnoy,RU,2022-02-06 02:02:16,68.0531,39.5131,15.01,84,100,28.54
479,Katsuura,JP,2022-02-06 02:02:17,35.1333,140.3,41.14,33,21,9.71
480,Miandrivazo,MG,2022-02-06 02:02:17,-19.5167,45.4667,76.01,83,100,13.42
481,Pangkalanbuun,ID,2022-02-06 02:02:17,-2.6833,111.6167,86.02,64,100,3.67
482,Dire,ML,2022-02-06 02:02:18,12.2833,-10.9667,73.38,14,0,1.81
483,Pekan,MY,2022-02-06 02:02:18,3.4836,103.3996,77.79,86,100,9.71
484,Aleksinac,RS,2022-02-06 02:02:18,43.5417,21.7078,36.55,96,27,2.15
485,Huicheng,CN,2022-02-06 02:02:20,23.0385,116.2899,56.68,72,100,19.48
486,Saint Anthony,US,2022-02-06 02:02:20,45.0205,-93.218,25.29,73,40,1.01
487,Lambayeque,PE,2022-02-06 02:02:21,-6.7011,-79.9061,70.79,80,13,12.35
488,Golden,US,2022-02-06 02:00:01,39.7555,-105.2211,37.69,44,1,6.93
489,Roma,US,2022-02-06 01:58:56,43.2128,-75.4557,2.95,83,19,1.95
490,Maarianhamina,AX,2022-02-06 02:02:23,60.0973,19.9348,35.46,87,40,17.27
491,Cody,US,2022-02-06 02:02:24,44.5263,-109.0565,34.41,54,100,8.05
492,Beni,CD,2022-02-06 02:02:24,0.5,29.4667,63.81,71,100,2.01
493,Samarinda,ID,2022-02-06 02:02:25,-0.5,117.15,84.47,66,100,3.83
494,Half Moon Bay,US,2022-02-06 02:00:22,37.4636,-122.4286,61.03,59,0,10.36
495,Pozoblanco,ES,2022-02-06 02:02:27,38.3791,-4.8483,41.58,78,25,2.59
496,Puerto Baquerizo Moreno,EC,2022-02-06 02:02:27,-0.9,-89.6,74.39,85,16,7.87
497,Tazovskiy,RU,2022-02-06 02:02:28,67.4667,78.7,-19.8,100,74,5.68
498,Lagos,NG,2022-02-06 02:00:06,6.5833,3.75,73.33,95,0,1.63
499,Belle Fourche,US,2022-02-06 02:03:28,44.6714,-103.8522,40.5,62,91,15.35
500,Batticaloa,LK,2022-02-06 02:03:29,7.7102,81.6924,77.7,70,63,5.57
501,Norfolk,US,2022-02-06 02:00:22,42.1668,-71.2495,21.04,94,9,5.26
502,Crestview,US,2022-02-06 02:01:45,30.7621,-86.5705,44.28,79,0,1.01
503,Hofn,IS,2022-02-06 02:03:30,64.2539,-15.2082,29.91,64,100,15.3
504,Awjilah,LY,2022-02-06 02:03:30,29.1081,21.2869,53.94,52,0,6.96
505,Portree,GB,2022-02-06 02:03:31,57.4129,-6.1942,42.85,90,100,22.93
506,Falmouth,GB,2022-02-06 02:03:32,50.1544,-5.0711,52.7,84,100,30.78
507,Haines Junction,CA,2022-02-06 02:03:32,60.7522,-137.5108,23.56,97,100,3.4
508,Glace Bay,CA,2022-02-06 02:03:33,46.1969,-59.957,21.97,84,75,19.57
509,Seymchan,RU,2022-02-06 02:03:34,62.8833,152.4333,-30.62,94,56,1.97
510,Tessalit,ML,2022-02-06 02:03:35,20.1986,1.0114,59.45,16,6,9.91
511,Thaton,MM,2022-02-06 02:03:36,16.9206,97.3714,72.54,83,100,3.09
512,Homer,US,2022-02-06 02:03:37,59.6425,-151.5483,37.29,78,100,4.61
513,Biu,NG,2022-02-06 02:03:38,10.6129,12.1946,60.93,27,0,8.77
514,Parnarama,BR,2022-02-06 02:03:38,-5.6817,-43.0933,73.58,97,50,2.84
515,Pendencias,BR,2022-02-06 02:03:38,-5.26,-36.7222,77.99,71,11,9.19
516,Zhanakorgan,KZ,2022-02-06 02:03:39,43.9098,67.2495,42.21,51,100,21.52
517,Puerto Escondido,MX,2022-02-06 02:03:40,15.85,-97.0667,77.83,78,0,5.75
518,Tiruppuvanam,IN,2022-02-06 02:03:42,9.8333,78.2667,79.18,89,20,0.0
519,Trairi,BR,2022-02-06 02:03:43,-3.2778,-39.2689,77.4,85,11,6.44
520,Angoche,MZ,2022-02-06 02:03:43,-16.2325,39.9086,73.35,88,25,11.5
521,Schattdorf,CH,2022-02-06 02:03:44,46.8655,8.6547,35.13,48,3,6.8
522,Atar,MR,2022-02-06 02:03:45,20.5169,-13.0499,69.49,11,0,4.7
523,Eyl,SO,2022-02-06 02:03:45,7.9803,49.8164,70.39,80,14,6.42
524,Mozarlandia,BR,2022-02-06 02:03:46,-14.7447,-50.5706,74.21,87,100,2.44
525,Monte Aprazivel,BR,2022-02-06 02:00:50,-20.7725,-49.7142,72.03,94,100,3.31
526,Sao Felix Do Xingu,BR,2022-02-06 02:03:46,-6.6447,-51.995,72.37,96,95,1.28
527,Asfi,MA,2022-02-06 02:03:46,32.2994,-9.2372,57.18,78,46,15.37
528,Tiarei,PF,2022-02-06 02:03:47,-17.5333,-149.3333,86.02,75,13,19.93
529,Rawson,AR,2022-02-06 01:59:07,-43.3002,-65.1023,61.03,52,95,12.93
530,Merauke,ID,2022-02-06 02:03:47,-8.4667,140.3333,85.78,68,100,11.52
531,Quatre Cocos,MU,2022-02-06 02:03:48,-20.2078,57.7625,79.09,80,100,14.47
532,Zhaotong,CN,2022-02-06 02:03:48,27.3167,103.7167,32.0,96,100,6.11
533,Kholodnyy,RU,2022-02-06 02:03:48,62.7167,147.95,-13.36,73,18,1.39
534,Praxedis Guerrero,MX,2022-02-06 02:03:49,31.3667,-106.0167,43.56,32,0,6.22
535,Dauphin,CA,2022-02-06 02:03:49,51.1494,-100.0502,-5.66,77,40,6.91
536,Sao Joaquim,BR,2022-02-06 02:00:52,-28.2939,-49.9317,59.59,99,100,1.68
537,Kayerkan,RU,2022-02-06 02:03:49,69.3497,87.7602,-14.94,98,97,2.48
538,Los Negros,BO,2022-02-06 02:03:50,-17.7333,-63.4333,69.35,97,100,4.47
539,Sao Miguel,BR,2022-02-06 02:03:51,-5.4667,-35.3667,79.57,72,51,11.23
540,Kitimat,CA,2022-02-06 02:03:51,54.0524,-128.6534,40.91,66,100,5.06
541,Buraydah,SA,2022-02-06 02:03:52,26.326,43.975,49.89,52,0,6.76
542,Dmitriyevka,RU,2022-02-06 02:03:52,54.75,55.3333,18.95,98,97,1.63
543,Marawi,PH,2022-02-06 02:03:52,7.9986,124.2928,73.65,56,74,4.81
544,Oakdale,US,2022-02-06 02:03:53,44.963,-92.9649,24.76,75,100,1.99
545,Brigantine,US,2022-02-06 02:03:53,39.4101,-74.3646,26.01,54,0,9.22
546,Uyuni,BO,2022-02-06 02:04:53,-20.4597,-66.825,53.47,28,14,5.35
547,Naze,JP,2022-02-06 02:04:54,28.3667,129.4833,51.3,66,99,14.67
548,Sanmenxia,CN,2022-02-06 02:04:54,34.7747,111.1814,33.28,54,100,11.01
549,Havoysund,NO,2022-02-06 02:04:54,70.9963,24.6622,31.08,72,30,33.8
550,Dawlatabad,AF,2022-02-06 02:04:55,36.4141,64.9053,45.37,90,100,6.2
551,Westport,US,2022-02-06 02:04:49,41.1415,-73.3579,23.76,58,0,1.01
